1,3202,52,312
2,2401,45,694
3,9943,91,877
4,8518,10,735
5,8514,49,827
6,0099,60,621
7,9863,04,689
8,5363,00,989
9,9464,56,862
10,0849,46,063
11,2562,87,424
12,5486,12,403
13,2341,00,127
14,8007,08,868
15,4218,96,930
16,0461,91,055
17,9638,87,064
18,0128,02,524
19,7420,96,039
20,8726,72,112
21,7005,66,362
22,6589,35,251
23,8127,79,471
24,4095,86,279
25,0325,54,177
26,5530,91,392
27,2361,02,252
28,8202,91,677
29,0289,28,775
30,6295,30,976
31,8253,06,492
32,0940,19,350
33,4614,88,581
34,1932,15,093
35,4182,75,802
36,8918,87,447
37,0748,65,479
38,9026,15,204
39,7989,72,891
40,1218,78,040
41,2576,61,263
42,9295,54,480
43,5504,16,906
44,2763,09,886
45,6173,94,549
46,7610,46,317
47,7378,07,356
48,8262,08,876
49,5323,86,937
50,4630,08,514
51,8488,67,186
52,9456,13,314
53,3794,42,732
54,7775,68,153
55,9358,18,418
56,1514,62,377
57,7394,25,287
58,1936,92,709
59,7392,78,285
60,4491,99,551
61,2917,85,998
62,9683,01,584
63,7705,78,427
64,4765,81,870
65,1901,48,960
66,5562,62,893
67,6936,97,490
68,9314,27,985
69,9506,77,845
70,9096,87,187
71,4917,60,921
72,8777,87,107
73,0527,85,725
74,0876,84,775
75,1458,74,134
76,8306,13,344
77,5317,76,667
78,0303,03,693
79,2844,47,919
80,1264,85,834
81,0240,51,802
82,1869,68,887
83,5556,72,936
84,8006,82,417
85,0845,91,847
86,9631,27,376
87,5230,84,990
88,4571,74,775
89,4848,37,734
90,3091,55,518
91,2019,55,870
92,8251,37,206
93,4341,44,113
94,0208,59,243
95,7601,04,943
96,8372,07,898
97,8799,64,964
98,1432,27,403
99,8296,65,369
100,9396,89,610
101,5081,01,109
102,2463,07,758
103,6750,46,781
104,7872,27,866
105,4452,19,236
106,7098,53,598
107,1495,43,886
108,8674,38,584
109,8043,73,979
110,8424,15,176
111,0673,93,179
112,2620,71,412
113,9364,23,244
114,6712,47,836
115,7257,31,243
116,9698,42,873
117,5171,30,893
118,7814,62,291
119,1025,11,141
120,2191,64,010
121,5927,51,091
122,2621,80,872
123,3451,58,299
124,0226,07,559
125,5294,27,448
126,0982,17,489
127,9666,54,903
128,6728,75,559
129,1280,72,621
130,7364,44,549
131,0792,35,495
132,4610,40,449
133,0487,45,266
134,5411,66,054
135,0079,55,978
136,5539,24,072
137,5217,26,277
138,5373,50,147
139,2926,58,935
140,7062,28,387
141,1672,41,861
142,5879,97,694
143,9833,36,811
144,6920,55,206
145,4878,04,765
146,4910,24,757
147,5623,44,166
148,0903,98,278
149,6527,46,057
150,1787,84,006
151,2250,26,086
152,3319,33,184
153,9818,83,061
154,9481,66,841
155,8743,65,750
156,2715,56,809
157,8198,93,616
158,3902,49,360
159,6562,68,101
160,1656,83,475
161,0579,09,172
162,9851,82,137
163,9362,96,921
164,4270,84,072
165,6732,24,757
166,2193,01,772
167,7843,99,522
168,0207,63,678
169,2285,11,872
170,1191,70,090
171,6127,74,695
172,1115,12,228
173,7801,64,454
174,9660,26,367
175,1471,28,749
176,4423,65,130
177,5941,99,768
178,5941,00,195
179,8874,55,095
180,8710,94,240
181,3706,28,907
182,4116,42,014
183,2208,45,382
184,3855,32,817
185,7155,17,347
186,7242,16,897
187,4236,33,416
188,5131,20,556
189,0040,55,230
190,2687,06,182
191,0738,35,131
192,8249,89,510
193,1725,46,472
194,3351,47,219
195,3972,79,402
196,4039,39,247
197,0064,42,050
198,7560,78,882
199,0576,86,067
200,1566,28,610
201,0291,62,563
202,8883,25,260
203,3526,99,645
204,2022,64,589
205,7706,13,958
206,6241,23,376
207,1790,80,673
208,4706,89,258
209,6642,37,408
210,3788,85,008
211,7519,67,837
212,2074,88,925
213,2489,55,911
214,5012,85,857
215,3616,77,988
216,4044,93,430
217,1312,88,897
218,9555,79,330
219,3937,22,479
220,2202,45,527
221,5529,31,510
222,0236,88,544
223,5255,95,303
224,9626,44,991
225,5374,65,298
226,8844,65,159
227,6015,79,349
228,9548,45,278
229,6578,27,918
230,8154,19,844
231,0228,92,128
232,8988,80,118
233,1264,02,674
234,2252,89,471
235,8705,10,485
236,0653,86,911
237,3760,70,849
238,5931,18,914
239,1803,06,339
240,2089,39,434
241,5020,91,301
242,3673,61,207
243,4477,31,391
244,6917,02,258
245,1634,27,040
246,8224,93,598
247,8315,14,456
248,1548,22,996
249,0341,61,481
250,5335,02,483
251,6943,56,805
252,9091,03,309
253,6879,43,527
254,0368,96,808
255,8341,80,130
256,3631,62,872
257,8273,75,757
258,0969,07,861
259,7558,33,655
260,9583,75,590
261,6528,43,320
262,4287,42,194
263,0568,18,134
264,0437,75,660
265,9089,91,698
266,4020,35,027
267,2075,10,674
268,6456,08,634
269,7064,69,811
270,3337,79,892
271,5136,29,871
272,8258,95,914
273,9337,32,725
274,6182,89,734
275,2227,33,908
276,7616,65,879
277,0530,99,455
278,7249,43,411
279,2301,80,776
280,4940,43,723
281,4891,13,526
282,0026,40,817
283,2439,59,181
284,1298,72,464
285,3422,26,000
286,8249,71,814
287,8655,32,382
288,1544,82,882
289,8329,84,326
290,9493,97,052
291,4249,18,570
292,6378,81,148
293,9210,33,137
294,3139,12,749
295,7504,47,629
296,7230,33,579
297,2791,53,156
298,2398,88,050
299,0453,32,091
300,9054,13,484
301,8495,58,864
302,1974,94,845
303,5565,50,443
304,0921,29,988
305,1989,90,474
306,7788,53,653
307,4707,21,185
308,6643,16,298
309,6538,11,447
310,5800,66,024
311,8736,90,028
312,1992,13,639
313,5416,09,979
314,2504,57,098
315,5708,62,963
316,2330,15,208
317,7009,87,838
318,1852,71,759
319,5139,51,707
320,3421,26,327
321,7714,23,323
322,4086,59,057
323,2457,90,951
324,4383,01,440
325,4061,43,678
