1,9954,43,089
2,0982,39,659
3,4922,41,807
4,7168,69,853
5,6121,52,948
6,0113,84,675
7,8957,37,450
8,0373,55,174
9,0446,34,595
10,2755,17,106
11,2241,55,332
12,4581,96,144
13,4892,28,363
14,2631,53,495
15,8707,00,752
16,4142,05,891
17,1247,87,659
18,5136,14,152
19,4676,25,436
20,1383,76,406
21,4220,13,685
22,6243,10,208
23,5795,38,684
24,6970,30,611
25,1719,46,545
26,9091,43,176
27,1968,49,139
28,9187,28,168
29,5897,27,279
30,2783,60,926
31,5904,12,141
32,6500,95,922
33,9860,96,456
34,6765,65,001
35,5900,12,553
36,5837,49,836
37,1353,80,594
38,1592,61,256
39,0042,56,416
40,6884,67,841
41,7521,76,292
42,9046,76,473
43,2276,59,838
44,6346,98,111
45,4412,49,977
46,9278,04,697
47,6110,85,994
48,9314,44,406
49,3006,75,490
50,0551,33,518
51,4425,95,189
52,3328,72,076
53,1177,00,999
54,8689,01,795
55,8591,88,727
56,0431,38,227
57,1628,08,516
58,9240,27,474
59,5480,04,514
60,2413,38,782
61,3502,11,854
62,5159,31,277
63,2955,43,016
64,4212,60,863
65,7030,09,261
66,4441,26,066
67,0581,17,997
68,8949,85,028
69,6431,33,820
70,9226,39,184
71,9884,57,131
72,6472,87,880
73,8069,36,889
74,1410,85,009
75,4611,79,439
76,4525,75,632
77,2450,93,640
78,4889,48,948
79,9397,37,710
80,7697,08,156
81,7455,47,639
82,1395,64,271
83,0061,74,206
84,5335,82,354
85,4718,00,534
86,0734,79,189
87,9273,24,353
88,0857,69,578
89,3183,87,847
90,5863,07,429
91,3315,01,377
92,6673,28,612
93,4545,01,955
94,1752,31,921
95,4195,05,274
96,9070,34,717
97,7419,32,504
98,2344,16,894
99,3018,94,440
100,0818,80,749
101,8348,04,142
102,9543,35,355
103,5020,28,988
104,4410,51,030
105,1050,58,648
106,2433,98,822
107,4632,01,500
108,8076,68,391
109,7025,16,960
110,7352,46,810
111,8343,11,405
112,0597,73,637
113,0405,74,414
114,5727,19,865
115,7347,29,048
116,7224,09,429
117,3647,28,224
118,5596,78,725
119,7937,40,346
120,4128,24,253
121,9878,13,907
122,9876,59,950
123,9395,79,385
