1,9611,15,650
2,3557,14,934
3,2488,33,021
4,8955,38,026
5,1502,90,568
6,5699,56,378
7,8293,32,719
8,5334,66,770
9,6608,95,317
10,3430,07,711
11,7576,75,502
12,1003,39,575
13,9823,21,037
14,9454,98,625
15,0819,40,946
16,7341,11,327
17,4689,79,997
18,3077,79,294
19,6404,98,907
20,1068,55,591
21,6520,42,890
22,2574,74,133
23,7467,97,277
24,7053,75,669
25,5198,85,161
26,0589,82,137
27,0104,51,775
28,3193,15,754
29,0578,93,847
30,2483,95,990
31,8030,36,327
32,4798,83,344
33,0644,04,953
34,5709,34,341
35,6233,21,612
36,4730,44,730
37,8156,72,370
38,2861,66,889
39,7289,37,048
40,7373,47,622
41,2278,59,279
42,9289,83,237
43,3066,76,733
44,9557,80,210
45,1794,95,572
46,1461,95,337
47,1726,01,596
48,8873,87,677
49,4181,44,361
50,5596,90,191
51,1037,30,876
52,7604,80,957
53,7181,57,971
54,5776,41,900
55,1727,99,040
56,4109,05,572
57,5755,76,438
58,6652,29,524
59,3023,84,501
60,2094,90,666
61,4404,16,631
62,4943,24,074
63,4700,99,067
64,2285,15,077
65,8898,93,494
66,3771,88,573
67,9481,58,619
68,5297,81,464
69,6972,50,394
70,6321,13,389
71,6760,12,800
72,5250,59,560
73,7223,37,296
74,9878,30,486
75,2456,61,961
76,2138,94,651
77,0051,71,598
78,2533,16,908
79,9618,58,106
80,9348,36,426
81,5437,49,757
82,2935,53,480
83,3943,17,339
84,0881,53,651
85,8073,50,778
86,3664,29,933
87,5276,25,214
88,8501,75,978
89,9808,72,749
90,9343,77,915
91,1764,83,870
92,8766,66,129
93,3167,63,051
94,0262,75,677
95,0787,76,680
96,4386,43,988
97,4277,80,882
98,8075,46,103
99,2384,21,202
100,8311,81,261
101,1954,50,203
102,4137,00,456
103,3581,81,704
104,5624,97,350
105,2184,43,095
106,3598,36,474
107,9935,77,926
108,0930,31,091
109,5356,37,639
110,7782,58,735
111,8190,08,158
112,8897,63,281
113,7432,53,653
114,4162,86,032
115,4236,33,541
116,0728,08,355
117,1152,83,010
118,0169,59,305
119,5647,13,061
120,4649,39,907
121,1714,65,231
122,1517,49,582
123,9901,71,671
124,2576,79,083
125,9960,67,594
126,8353,41,368
127,0839,43,357
128,6441,06,387
129,8535,34,685
130,5752,64,932
131,5462,79,814
132,1598,55,567
133,2105,59,562
134,2520,64,516
135,8832,00,977
136,1451,22,975
137,0170,59,809
138,3292,57,647
139,4010,49,601
140,3358,40,920
141,7693,90,808
142,2046,91,330
143,6378,36,066
144,9664,16,114
145,1406,99,325
146,5369,51,518
147,3676,11,343
148,1862,66,530
149,3447,77,637
150,2581,30,149
151,9986,94,315
152,5204,67,917
153,1975,68,918
154,7348,35,586
155,7267,95,444
156,6210,63,024
157,2162,84,112
158,8522,49,995
159,8184,97,953
160,0906,48,505
161,6099,60,049
162,9508,71,990
163,7243,32,502
164,8623,22,663
165,5017,53,595
166,9485,82,164
167,8759,93,473
168,9640,54,138
169,9255,68,504
170,6288,11,422
171,7256,13,389
172,9435,69,334
173,7255,94,291
174,4124,61,054
175,6573,18,833
176,9159,53,584
177,8087,13,345
178,7869,06,216
179,4332,60,374
180,9354,93,063
181,1929,30,458
182,4071,11,115
183,7894,50,565
184,1012,55,283
185,7936,84,845
186,5634,56,680
187,9621,04,851
188,7433,34,092
189,8194,17,303
190,5083,74,487
191,3152,53,873
192,0376,38,821
193,7622,17,462
194,9619,28,580
195,9811,96,515
196,4598,79,833
197,5707,24,728
198,2584,02,395
199,5742,45,319
200,7698,18,652
201,7410,05,966
202,6267,08,485
203,8097,32,700
204,4009,88,154
205,6627,11,464
206,0787,21,002
207,1967,89,896
208,7228,35,533
209,3407,28,975
210,7938,98,881
211,8560,95,041
212,5391,45,515
213,0979,92,477
214,8450,42,914
215,5992,84,633
216,9982,96,174
217,9054,94,027
218,0844,56,093
219,7467,20,975
220,1274,88,810
221,6323,60,585
222,3092,34,219
223,2251,20,351
224,3800,59,153
225,0544,76,718
226,7933,29,912
227,2604,93,647
228,1083,13,948
229,0028,77,436
230,8419,45,763
231,7909,30,587
232,6443,71,967
233,2657,41,877
234,2019,56,681
235,5208,53,791
236,8352,62,850
237,7382,55,292
238,1488,09,778
239,5170,63,401
240,2058,30,561
241,1294,11,408
242,1620,22,688
243,9393,87,949
244,4095,59,271
245,6990,79,987
246,9328,32,523
247,2907,25,667
248,3718,70,876
249,3716,71,108
250,8409,00,010
251,3485,73,150
