1,0788,75,424
2,3046,41,660
3,7424,93,901
4,1216,32,057
5,0057,80,166
6,9147,74,382
7,9481,99,246
8,0209,76,156
9,8983,97,047
10,1544,47,746
11,0282,76,060
12,6887,85,987
13,1738,91,097
14,9774,87,226
15,4736,01,463
16,4266,40,286
17,4774,62,764
18,9424,92,928
19,5101,77,709
20,2255,32,932
21,3263,15,791
22,7416,71,319
23,2304,21,349
24,2902,02,816
25,5313,31,000
26,8125,38,951
27,6035,99,841
28,4561,94,155
29,4819,44,999
30,4572,59,863
31,9737,34,496
32,6127,99,618
33,0234,35,460
34,9092,70,126
35,5640,80,534
36,3449,08,151
37,7501,74,762
38,5235,46,798
39,4978,02,042
40,1692,39,406
41,0946,64,163
42,2192,58,470
43,0119,55,329
44,8614,14,557
45,9219,35,846
46,1103,06,447
47,1323,90,758
48,0736,31,238
49,1573,77,486
50,0019,68,066
51,2163,56,708
52,6532,76,580
53,0200,98,087
54,0719,57,403
55,4673,54,958
56,2612,86,522
57,0669,08,735
58,7523,53,817
59,2579,09,962
60,9962,91,007
61,4932,78,363
62,3018,83,126
63,9779,16,613
64,4527,99,218
65,0658,48,715
66,8676,97,698
67,4285,92,120
68,9888,90,668
69,8563,20,721
70,6068,15,611
71,4224,55,897
72,9674,30,879
73,5186,80,174
74,4101,37,504
75,6185,90,690
76,6390,34,757
77,7341,29,053
78,0892,14,660
79,7214,17,973
80,3178,96,611
81,4225,87,256
82,2435,78,045
83,6708,98,708
84,0961,80,577
85,8099,33,313
86,6550,76,730
87,9658,73,353
88,6012,11,057
89,5154,90,815
90,3758,45,508
91,2723,79,848
92,8494,67,783
93,3488,31,464
94,7040,14,316
95,0393,04,787
96,7705,66,483
97,9729,27,268
98,4775,72,877
99,0601,79,689
100,2014,32,782
101,2849,72,619
102,9022,96,741
103,3879,34,094
104,9636,21,801
105,6903,35,169
106,4522,82,804
107,2320,42,854
108,2864,51,584
109,7078,40,458
110,5829,17,730
111,2704,14,164
112,7283,43,908
113,4497,53,625
114,3286,60,196
115,7970,84,795
116,7486,59,451
117,9259,19,082
118,6280,06,025
119,9621,49,960
120,7806,85,320
121,1140,61,646
122,7362,54,143
123,0368,37,759
124,0267,09,043
125,0544,31,332
126,8236,15,060
127,8191,61,921
128,0606,98,777
129,2519,76,968
130,1477,39,733
131,7712,31,286
132,4616,29,427
133,2534,73,354
134,9889,00,776
135,8963,41,336
136,0040,32,124
137,8981,89,903
138,2269,99,445
139,9645,68,614
140,3530,23,177
141,7840,62,303
142,8747,29,458
143,2786,20,137
144,4327,28,746
145,8757,71,394
146,4977,02,082
147,7509,09,863
148,3642,81,759
149,0029,83,906
150,0570,50,541
151,1221,64,940
152,4341,47,437
153,7478,61,329
154,1649,24,557
155,1539,67,876
156,1947,90,644
157,1568,39,835
158,3710,16,286
159,6850,97,966
160,6724,45,942
161,9571,64,403
162,7861,93,425
163,6906,62,949
164,1375,52,682
165,8968,66,855
166,2334,28,016
167,9765,69,195
168,6939,24,522
169,9484,69,200
170,1913,76,314
171,4722,49,166
172,6612,27,706
173,9847,37,909
174,5570,25,348
175,7668,34,163
176,5448,20,424
177,8894,82,183
178,3931,17,308
179,9498,96,290
180,2067,15,568
181,4967,95,449
182,2618,73,355
183,9420,16,460
184,7683,89,613
185,9983,11,598
186,2812,33,478
187,6732,56,039
188,9759,17,929
189,3815,25,908
190,7898,45,597
191,3407,52,671
192,3682,47,447
193,5569,02,181
194,4007,30,048
195,1904,10,524
196,0198,40,785
197,5408,49,980
198,7602,85,725
199,5042,07,588
200,1200,88,641
201,9968,20,033
202,1076,94,626
203,0820,64,057
204,8289,33,491
205,2307,51,529
206,1512,23,010
207,4581,85,539
208,2675,65,015
209,5852,24,267
210,5044,99,541
211,4170,18,285
212,5268,91,217
213,7705,35,861
214,2910,56,638
215,8489,54,147
216,0730,33,961
217,6749,70,822
218,4421,20,407
219,1992,73,431
220,3295,30,349
221,2175,00,542
222,7532,16,349
223,3310,34,089
224,3614,16,487
225,5434,32,075
226,3851,45,274
227,4998,93,075
228,1691,44,671
229,9642,37,008
230,5861,41,315
231,5125,60,098
232,4714,27,796
233,2031,05,656
234,7948,62,900
235,1816,42,419
236,7776,60,590
237,4462,91,792
238,4980,45,513
239,8849,73,304
240,6623,57,431
241,8834,01,389
242,5117,36,353
243,3104,69,444
244,7180,66,096
245,5633,27,582
246,1460,78,726
247,2814,19,037
248,4134,76,286
249,0804,14,758
250,4077,97,058
251,7838,71,816
252,7887,33,130
253,8535,21,843
254,9685,17,591
255,3793,68,783
256,7514,51,185
257,2977,51,746
258,2811,28,722
259,4961,33,057
260,6160,09,152
261,4664,38,442
262,8075,49,692
263,3315,25,499
264,3935,88,361
265,2208,71,273
266,5336,40,312
267,5893,58,281
268,1349,39,356
269,8406,89,073
270,6007,51,423
271,6074,32,707
272,6789,42,921
273,7112,99,543
274,4685,71,358
275,1590,55,430
276,9472,08,626
277,7707,43,219
278,7922,65,137
279,3270,03,048
280,1703,56,205
281,4528,55,445
282,7768,92,534
283,0694,48,982
284,0340,50,758
285,9311,15,189
286,9767,28,968
287,3279,78,543
288,0966,47,759
289,7104,77,239
290,3995,50,992
291,6181,48,098
292,3008,32,488
293,2991,24,700
294,1028,64,926
295,2444,01,613
296,2530,83,205
297,0332,88,629
298,1763,98,844
299,7804,95,644
300,5930,55,186
301,4945,72,402
302,0324,05,950
303,9831,63,876
304,1002,80,133
305,8824,57,463
306,7704,87,688
307,0182,50,949
308,4795,93,020
309,6292,10,284
310,4261,77,448
311,3684,61,714
312,7378,20,004
313,6146,24,069
314,7836,28,560
315,2618,92,213
316,3615,94,062
317,5721,10,224
318,0832,35,336
319,3892,92,529
320,3946,76,763
321,5924,50,545
322,0808,03,651
323,2518,54,986
324,8714,67,935
325,7747,41,203
326,8892,93,882
327,7519,40,484
328,1303,69,654
329,2687,33,292
330,6718,08,375
331,2829,39,094
332,2324,01,169
333,9214,24,638
334,7623,00,889
335,9385,23,156
336,6595,47,164
337,8837,80,847
338,4389,44,248
339,1503,46,544
340,1286,75,245
341,0727,14,241
342,6616,76,655
343,6912,17,768
344,0795,81,076
345,4971,38,480
346,0468,58,084
347,5508,52,926
348,8232,70,484
349,2415,69,538
350,0766,88,766
351,8185,89,133
352,5216,78,421
353,8832,56,696
354,3590,94,505
355,5011,63,485
356,6226,81,639
357,9874,12,844
358,5248,63,038
359,5485,89,753
360,6772,43,662
361,7280,51,191
362,3772,81,500
363,7352,18,735
364,7930,41,290
365,9054,62,845
366,8185,18,791
367,1185,68,948
368,5394,96,647
369,8352,03,067
370,5828,17,380
371,8321,88,726
372,0450,73,616
373,0712,37,173
374,4060,68,009
375,2867,09,229
376,3187,43,816
377,2943,34,785
378,0612,21,891
379,2126,39,964
380,4211,78,113
381,0220,30,142
382,9085,22,205
383,9130,70,025
384,6648,46,480
385,2945,52,093
386,3397,10,337
387,5130,59,138
388,6796,29,482
389,0024,72,177
390,9212,60,596
391,3102,27,374
392,5954,37,928
393,9343,81,680
394,7485,86,714
395,4325,65,445
396,6740,52,355
397,9559,61,157
398,4448,73,245
399,4095,24,432
400,7216,63,291
401,7061,34,054
402,6958,16,277
403,6051,64,393
404,4221,35,819
405,9749,70,376
406,1917,79,650
407,5110,63,283
408,6760,41,631
409,3501,35,292
410,8541,18,634
411,6273,98,797
412,3370,57,939
413,6908,46,996
414,6253,68,316
415,6349,26,530
416,4752,82,628
417,9918,42,230
418,7289,54,081
419,8851,50,893
420,2380,42,921
421,7052,99,201
422,9634,30,019
423,4210,42,664
424,8422,53,478
425,6703,33,847
426,2196,47,526
427,3222,73,617
428,3490,85,532
429,2569,59,639
430,7796,80,606
431,3746,79,085
432,5978,93,118
433,6148,86,173
434,9681,74,113
435,6806,30,606
436,3288,86,513
437,5512,21,575
438,8038,37,800
439,4863,57,408
440,0956,92,389
441,2280,66,575
442,0882,90,650
443,7536,64,746
444,0615,46,123
445,2037,81,455
446,8818,95,192
447,1415,82,403
448,9073,28,954
449,0653,65,097
450,4417,61,435
451,6811,02,550
452,3577,53,564
453,4952,15,401
454,1131,40,895
455,7471,31,879
456,4486,68,755
457,7503,99,331
458,7920,99,719
459,3275,92,167
460,2515,77,590
461,5722,28,928
462,6367,14,116
463,3133,93,809
464,1007,88,240
465,3708,77,330
466,0012,41,494
467,0135,18,667
468,3411,31,699
469,4132,32,714
470,5183,61,003
471,1745,05,414
472,4865,38,663
473,4918,17,602
474,2039,36,584
475,5914,33,040
476,4790,05,182
477,9433,23,084
478,1346,75,731
479,4120,91,117
480,5666,66,412
481,6461,80,393
482,0042,89,339
483,3149,54,800
484,4983,14,208
485,5467,83,680
486,6978,54,297
487,0829,07,526
488,7985,08,695
489,2123,93,988
490,5259,62,336
491,3040,62,351
492,7262,66,611
493,9963,71,931
494,5709,35,266
495,3241,34,383
496,6213,77,107
497,0536,72,211
498,2616,24,265
499,8963,81,801
500,5056,91,494
501,6918,58,881
502,3336,27,395
503,6209,84,554
504,8925,33,871
505,5750,77,523
506,8152,22,284
507,5524,35,758
508,8682,16,220
509,0747,65,215
510,7152,56,811
511,8760,15,791
512,8883,16,077
513,2718,06,973
514,9144,79,256
515,2318,79,210
516,4046,46,944
517,4462,15,365
518,8500,95,906
519,6805,16,616
520,7382,53,282
521,1667,58,893
522,0524,10,435
523,2072,89,307
524,2251,17,253
525,6202,49,524
526,5058,01,189
527,9239,89,317
528,9212,92,853
529,7436,49,630
530,3733,70,865
531,0685,02,260
532,1951,89,003
533,2144,51,318
534,6518,46,240
535,9399,60,824
